Series_reference,Period,Data_value,STATUS,UNITS,MAGNITUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEQ.SG02NSC15P30VE,1991.06,282,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1991.09,305,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1991.12,315,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1992.03,290,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1992.06,299,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1992.09,301,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1992.12,311,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1993.03,309,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1993.06,302,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1993.09,294,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1993.12,296,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1994.03,305,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1994.06,310,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1994.09,318,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1994.12,318,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1995.03,304,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1995.06,313,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1995.09,329,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1995.12,342,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1996.03,369,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1996.06,368,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1996.09,355,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1996.12,347,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1997.03,355,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1997.06,358,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1997.09,385,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1997.12,421,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1998.03,391,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1998.06,480,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1998.09,469,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1998.12,460,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1999.03,473,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1999.06,494,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1999.09,481,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,1999.12,477,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2000.03,524,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2000.06,550,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2000.09,576,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2000.12,603,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2001.03,574,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2001.06,569,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2001.09,559,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2001.12,536,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2002.03,596,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2002.06,567,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2002.09,562,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2002.12,565,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2003.03,514,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2003.06,510,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2003.09,572,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2003.12,605,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2004.03,622,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2004.06,662,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2004.09,689,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2004.12,698,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2005.03,745,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2005.06,750,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2005.09,756,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2005.12,773,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2006.03,775,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2006.06,781,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2006.09,780,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
SNEQ.SG02NSC15P30VE,2006.12,778,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(E), Nominal, Seasonally adjusted, Household FCE by item type",Final Consumption Expenditure,Resident Household's Expenditure Overseas,Households,,
