STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,EDITION,Edition,CATEGORY,Category,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,-4.67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IDN,Indonesia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,0.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,-5.46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ZAF,South Africa,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2010,,-1.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUS,Australia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-0.42,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-0.86,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,COL,Colombia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CRI,Costa Rica,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.83,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.64,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.94,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-2.68,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,1.04,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.49,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-4.22,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-11.14,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISR,Israel,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-0.02,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ITA,Italy,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.85,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,JPN,Japan,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-8.15,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,KOR,Korea,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.7,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LVA,Latvia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-2.88,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LTU,Lithuania,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-7.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,LUX,Luxembourg,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.34,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,MEX,Mexico,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.46,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NLD,Netherlands,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.17,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NZL,New Zealand,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.54,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,NOR,Norway,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,10.99,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,POL,Poland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-2.81,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,PRT,Portugal,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.84,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVK,Slovak Republic,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-2.95,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SVN,Slovenia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-5.23,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ESP,Spain,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-7.77,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,SWE,Sweden,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.07,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CHE,Switzerland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,1.08,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,TUR,Türkiye,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,1.89,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GBR,United Kingdom,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-4.5,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,USA,United States,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-7.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EUOECD,European Union countries in OECD,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD,OECD,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-4.29,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,OECD_REP,OECD average country,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-2.3,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BRA,Brazil,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,2.2,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BGR,Bulgaria,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.12,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HRV,Croatia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-5.31,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IDN,Indonesia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,0.19,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ROU,Romania,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-3.83,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ZAF,South Africa,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2011,,-1.08,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUS,Australia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-1.73,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,AUT,Austria,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-0.02,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,BEL,Belgium,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-1.16,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CAN,Canada,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-0.27,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,COL,Colombia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,0.8,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CRI,Costa Rica,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-0.94,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,CZE,Czechia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-2.74,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DNK,Denmark,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-2.67,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,EST,Estonia,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-0.36,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FIN,Finland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-1.94,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,FRA,France,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-2.55,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,DEU,Germany,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,1.76,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,GRC,Greece,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-4.44,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,HUN,Hungary,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,1.86,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,ISL,Iceland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,0.32,,A,Normal value,0,Units,_Z,Not applicable,,
DATAFLOW,OECD.GOV.GIP:DSD_GOV@DF_GOV_2023(1.0),"Main indicators, Government at a glance indicators, 2023 edition",I,A,Annual,IRL,Ireland,GNLBP,Government primary balance,PT_B1GQ,Percentage of GDP,S13,General government,2023,2023,PF,Public finance,2012,,-5.22,,A,Normal value,0,Units,_Z,Not applicable,,
