date,election_year,pollster,sample_size,Labour,National,NewLabour,Alliance,NZ First,ACT,United Future,Green,Progressive,Te Pāti Māori,Mana,Conservative,InternetMana,TOP,incumbent,incumbent_support,gdp_real,gdp_growth_qoq,gdp_growth_yoy,gdp_per_capita,inflation_yoy,food_inflation,housing_inflation,petrol_inflation,gdp_real_lag1,gdp_growth_qoq_lag1,gdp_growth_yoy_lag1,gdp_per_capita_lag1,inflation_yoy_lag1,food_inflation_lag1,housing_inflation_lag1,petrol_inflation_lag1,gdp_real_lag2,gdp_growth_qoq_lag2,gdp_growth_yoy_lag2,gdp_per_capita_lag2,inflation_yoy_lag2,food_inflation_lag2,housing_inflation_lag2,petrol_inflation_lag2,gdp_real_lag4,gdp_growth_qoq_lag4,gdp_growth_yoy_lag4,gdp_per_capita_lag4,inflation_yoy_lag4,food_inflation_lag4,housing_inflation_lag4,petrol_inflation_lag4
2010-10-03,2011,,,36.5,49.5,,,2.5,0.5,,8.0,,2.5,,,,,National,49.5,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-10-11,2011,,,32.6,53.8,,,1.2,0.9,0.3,7.6,,2.4,,,,,National,53.8,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-10-17,2011,,,33.0,52.5,,,2.5,0.5,0.5,8.5,,1.5,,,,,National,52.5,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-10-31,2011,,,33.0,50.5,,,2.5,1.5,0.5,8.5,0.5,3.0,,,,,National,50.5,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-11-14,2011,,,32.5,50.0,,,3.0,1.0,0.5,9.0,,2.5,,,,,National,50.0,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-11-28,2011,,,33.0,51.0,,,3.0,1.0,0.5,7.0,0.5,3.0,,,,,National,51.0,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-12-12,2011,,,35.0,48.5,,,3.0,1.5,1.0,7.0,0.5,2.5,,,,,National,48.5,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-12-13,2011,,,31.2,55.5,,,1.9,1.3,0.1,7.3,,1.7,,,,,National,55.5,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-12-19,2011,,,33.0,55.0,,,3.1,0.9,,4.5,,2.2,,,,,National,55.0,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2010-12-30,2011,,,37.2,52.4,,,2.5,0.9,,5.3,,1.2,,,,,National,52.4,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889,48321.0,0.6,1.081499456112467,11212.0,1.6713091922004875,5.372616984402079,2.0517395182872322,-18.988391376450707
2011-01-16,2011,,,29.0,55.0,,,4.5,1.5,0.5,7.0,,2.5,,,,,National,55.0,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-01-30,2011,,,34.5,49.0,,,5.5,1.0,,6.5,,3.0,,,,,National,49.0,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-02-13,2011,,,33.5,52.5,,,2.5,0.5,0.5,8.5,,1.5,,,,,National,52.5,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-02-20,2011,,,33.0,51.0,,,3.6,1.3,,8.0,,2.3,,,,,National,51.0,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-02-20,2011,,,30.9,54.6,,,3.3,0.6,,8.2,,2.3,,,,,National,54.6,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-02-27,2011,,,35.0,49.0,,,3.0,1.5,,8.0,,3.0,,,,,National,49.0,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-03-13,2011,,,32.5,52.5,,,4.0,0.5,,8.0,0.5,1.5,,,,,National,52.5,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027,48900.0,1.2,2.3033954685244495,11307.0,1.958955223880543,1.3663535439794927,1.5957446808510634,3.311965811965756
2011-04-03,2011,,,31.5,51.0,,,5.0,2.0,0.5,8.0,,1.5,,,,,National,51.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-04-10,2011,,,34.0,54.0,,,2.7,1.1,,6.0,,1.4,,,,,National,54.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-04-17,2011,,,27.1,57.5,,,2.8,1.7,0.2,7.7,,2.5,,,,,National,57.5,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-04-17,2011,,,32.0,51.0,,,3.0,1.0,0.5,8.0,0.5,3.5,,,,,National,51.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-05-01,2011,,,31.0,52.5,,,4.5,1.0,0.5,7.5,0.5,2.0,,,,,National,52.5,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-05-15,2011,,,28.0,53.0,,,3.0,2.0,0.5,10.0,0.5,2.0,,,,,National,53.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-05-25,2011,,,33.7,54.4,,,2.7,1.7,0.0,5.5,0.0,1.5,,,,,National,54.4,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-05-29,2011,,,36.0,49.0,,,2.5,1.5,0.5,6.5,,2.5,,,,,National,49.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-05-29,2011,,,34.0,52.0,,,1.6,2.5,,6.0,,1.4,0.9,,,,National,52.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-05-29,2011,,,32.8,53.0,,,2.4,2.2,0.2,6.5,,1.6,0.5,,,,National,53.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-06-12,2011,,,30.0,53.0,,,2.5,3.0,0.5,7.0,,3.0,,,,,National,53.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-06-26,2011,,,30.5,54.0,,,3.5,2.5,0.5,5.5,,3.0,,,,,National,54.0,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-06-27,2011,,,36.1,51.2,,,1.2,1.9,,6.6,,1.7,0.5,,,,National,51.2,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49043.0,-1.4,1.4941743755302994,11257.0,1.4611872146119254,0.0822368421052655,2.3601398601398538,5.834186284544507,49469.0,1.2,4.26379462968427,11401.0,2.0465116279069218,1.1814345991560726,1.5915119363395291,11.542610571736889
2011-07-10,2011,,,33.5,49.0,,,3.0,3.0,0.5,7.5,,2.5,,,,,National,49.0,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-07-10,2011,,,29.9,55.1,,,2.2,1.7,0.0,9.1,,0.8,0.7,,,,National,55.1,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-07-17,2011,,,27.0,53.0,,,2.4,3.1,0.3,10.0,,3.0,0.5,,,,National,53.0,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-07-24,2011,,,31.5,52.0,,,2.5,2.0,0.5,7.5,,3.0,0.5,,,,National,52.0,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-07-25,2011,,,29.0,56.0,,,2.0,2.2,,6.4,0.2,1.2,0.2,,,,National,56.0,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-07-30,2011,,,33.1,52.3,,,0.9,1.4,,8.3,,2.0,0.6,,,,National,52.3,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-08-07,2011,,,32.0,51.5,,,4.0,2.0,0.5,7.0,,1.5,0.5,,,,National,51.5,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-08-21,2011,,,28.8,54.0,,,2.2,2.2,0.0,9.3,,1.5,0.9,,,,National,54.0,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
2011-08-21,2011,,,30.0,56.0,,,2.3,1.7,0.5,6.0,,1.4,0.9,,,,National,56.0,49700.0,0.8,-0.08644432382445277,11339.0,5.277525022748009,6.98653198653203,4.41558441558445,20.1335877862592,49282.0,1.7,-0.37801451414016807,11256.0,4.466727438468565,4.837364470392047,4.003481288076527,17.117988394584096,48461.0,-1.2,-0.8977505112474415,11094.0,4.025617566331197,4.6335299073294145,3.8394415357766665,14.167528438469557,49743.0,0.6,3.5557406058082552,11440.0,1.6651248843662536,-0.6688963210703336,1.6725352112675562,9.508881922675027
